text_id,speaker_id,gender,topics,conv_id,turn,text,length,age_cat,clean_text,label,trigram_pred
29713,S0238,F,"['vegan food', 'eating meat', 'back pain', 'pudding', 'computer updates', 'designing traffic systems', 'food allergies and diet']",SG2E,338,"well <pause dur=""short"" /> I'm gonna be making erm ginger tea for me",12,50_plus,"well <pause dur=""short"" /> i'm gonna be making erm ginger tea for me",1,0
27860,S0375,F,"['food', 'domestic chores', 'pets', 'future plans', 'work', 'finances', 'parents', 'family', 'relationships', 'past activities', 'nostalgic stories', 'health ']",SFLB,418,they are aren't they? but they're like the <trunc>in</trunc> you can imagine their heads are like,18,19_29,they are aren't they? but they're like the <trunc>in</trunc> you can imagine their heads are like,0,0
34603,S0254,F,"['museums', 'parking', 'work', 'shopping', 'weddings', 'moving house', 'christmas and presents', 'interview for a masters', 'money', 'future plans', 'pets']",SKJ6,266,mm,1,19_29,mm,0,1
46000,S0524,M,"['career details as a producer for the bbc', 'natural history', 'looking at photography', 'talking about how perception is different in each individual. comparing experiences.']",SPY2,408,mm,1,50_plus,mm,1,1
41323,S0282,F,"['sources of funds to convert churches', 'history of a charitable building', 'fundraising tips']",SN59,244,the little Doric chapel entrance which used to be,9,50_plus,the little doric chapel entrance which used to be,1,1
29828,S0242,M,"['vegan food', 'eating meat', 'back pain', 'pudding', 'computer updates', 'designing traffic systems', 'food allergies and diet']",SG2E,453,now sort of you can hear not hear it but feel it coming down the phone somehow,17,50_plus,now sort of you can hear not hear it but feel it coming down the phone somehow,1,1
35532,S0208,F,"['internet followers', 'people leaving', 'along', 'talking about other friends']",SKPP,471,no but from now,4,19_29,no but from now,0,1
9327,S0508,F,"['childhood', 'life issues', 'family history', 'burns and the treatment given.']",S6J8,15,"erm mother <pause dur=""short"" /> erm was <pause dur=""short"" /> it was the early morning we were in mother's bedroom and she had a gas fire against the wall and she put the fire on she got a dressing gown on and <pause dur=""short"" /> erm <pause dur=""short"" /> it I don't know how it happened but the dressing gown caught fire",52,50_plus,"erm mother <pause dur=""short"" /> erm was <pause dur=""short"" /> it was the early morning we were in mother's bedroom and she had a gas fire against the wall and she put the fire on she got a dressing gown on and <pause dur=""short"" /> erm <pause dur=""short"" /> it i don't know how it happened but the dressing gown caught fire",1,1
27788,S0375,F,"['food', 'domestic chores', 'pets', 'future plans', 'work', 'finances', 'parents', 'family', 'relationships', 'past activities', 'nostalgic stories', 'health ']",SFLB,110,remember remember doing it at Guides and things do you remember doing it?,14,19_29,remember remember doing it at guides and things do you remember doing it?,0,1
56067,S0084,F,"['food', 'identity', 'friends']",SV2V,969,why didn't she,4,19_29,why didn't she,0,1
32083,S0680,F,"['orchids', 'birthday cakes', 'school dinners', 'other stuff about our senior school', 'shopping in east kent', 'shopping in cambridge', 'cambridge university', 'plans for the afternoon']",SHHX,334,colour maybe,2,50_plus,colour maybe,1,0
52959,S0012,M,['no info'],ST64,460,mm,1,50_plus,mm,1,1
55675,S0192,M,"['new apartments', 'things to buy', 'things to do', 'connecting the internet', 'food', 'rubbish collection', 'cooking', 'seasonal produce', 'smoking cigarettes', 'the nursery next door', 'banking']",SV28,701,no I don't either you see now it's going,11,19_29,no i don't either you see now it's going,0,1
50831,S0274,M,"['museums', 'parking', 'work', 'shopping', 'weddings', 'moving house', 'christmas and presents', 'interview for a masters', 'money', 'future plans', 'pets']",SRFV,313,that's,2,19_29,that's,0,0
12838,S0529,F,"['anon and anon are talking in the kitchen', 'anon is cooking toad in the hole for herself', 'anon is helping and advising her. talk about food', 'cooking', 'anon’s date.']",S954,693,"uh just like the amount of passwords you have to remember for things in life just makes me <pause dur=""short"" /> <vocal desc=""sigh"" /> <pause dur=""long"" />",18,19_29,"uh just like the amount of passwords you have to remember for things in life just makes me <pause dur=""short"" /> <vocal desc=""sigh"" /> <pause dur=""long"" />",0,0
3589,S0202,F,"['sport', 'uni', 'work', 'bands', 'translation', 'scientific methods']",S3AV,218,but I were living out of a suitcase and I were out from eight o'clock in the morning till eleven o'clock twelve o'clock at night so maybe that's why I didn't enjoy it as much as what I should have,42,19_29,but i were living out of a suitcase and i were out from eight o'clock in the morning till eleven o'clock twelve o'clock at night so maybe that's why i didn't enjoy it as much as what i should have,0,1
2356,S0441,F,"['food', 'weekend', 'work', 'english counties and places', 'halloween parties', 'future 5-year plans.  ']",S382,699,how often do you have to renew your car insurance?,11,19_29,how often do you have to renew your car insurance?,0,1
47853,S0282,F,"['birth of grandchild. being born abroad. what things are like in france: property', 'enterprise', 'land', 'anarchists and bureaucrats', 'french visitors to london. chichester cathedral spire collapsing. architect called porden. open day and photo exhibition. art competition. argument about bollards. local housing management: failings of new landlord. book being written by speaker no 2. british library. philip of spain and mary tudor: experience of visiting spanish archives. austrian battleship disaster. historians. ']",SQ37,895,mm,1,50_plus,mm,1,1
8663,S0441,F,"['food', 'friends', 'relationships', 'work', 'cooking', 'annoyance', 'disagreement. ']",S6A7,711,they order it and then you have to book an appointment,11,19_29,they order it and then you have to book an appointment,0,1
26198,S0253,M,"['museums', 'parking', 'work', 'shopping', 'weddings', 'moving house', 'christmas and presents', 'interview for a masters', 'money', 'future plans', 'pets']",SESD,755,"I'm calling it <vocal desc=""laugh"" />",4,19_29,"i'm calling it <vocal desc=""laugh"" />",0,0
23000,S0242,M,"['scruffy clothes', 'breakfast', 'fruit farms', 'deserted medieval villages', 'roadworks', 'jam', 'coffee', 'growing herbs', 'old people', 'junk mail', 'phones', ""selling anon's old house""]",SDHU,620,mm,1,50_plus,mm,1,1
15059,S0526,M,"['membership of a society', 'life information', 'some technical engineering subjects.']",S9F7,15,about three hours a day,5,50_plus,about three hours a day,1,0
49969,S0238,F,"['birdsong identification', 'alarm clocks', 'feeding birds', 'the dentist', 'nosebleeds', 'feeding birds', 'gardening', 'elderly women', 'throat cancer', 'mutual friends']",SRBZ,200,that did you try that? that's the quince,10,50_plus,that did you try that? that's the quince,1,1
61678,S0529,F,"['dropping out of university', 'childhood', 'dirty shoes', 'name origins']",SXSM,1294,is in there,3,19_29,is in there,0,0
61441,S0529,F,"['dropping out of university', 'childhood', 'dirty shoes', 'name origins']",SXSM,314,I can't stand to look at my shoes any longer I need to clean them they're so muddy,20,19_29,i can't stand to look at my shoes any longer i need to clean them they're so muddy,0,0
27590,S0058,F,"['a&e', 'injuries']",SFET,242,"I could sense you being like oh put the foot down a little bit maybe <pause dur=""short"" /> ha ha",17,19_29,"i could sense you being like oh put the foot down a little bit maybe <pause dur=""short"" /> ha ha",0,0
21194,S0426,M,['football; likeable teams; likeable sportsmen; cricket; students who went on to fame; tickets & affordability; holidays; ryanair & easyjet; university open days.'],SD8A,510,legislate,1,50_plus,legislate,1,0
39984,S0013,F,['no info'],SMF3,622,yes,1,50_plus,yes,1,1
13130,S0195,M,"['linguistics recording', 'friends', 'pregnancy', 'reunions', 'colloquialisms', 'post', 'chores', 'money and budgets', 'salary', 'marriage', 'joint bank accounts', 'south korea', 'education', 'tv', 'shopping', 'weather', 'childbirth', 'children', 'future plans', 'living abroad', 'university', 'form filling', 'accent', 'spanish', 'cigarettes', 'cost of living', 'old jobs', '']",S97Z,834,yeah,1,19_29,yeah,0,0
63935,S0282,F,['having and being treated for cancer. knowledge and terminology. attitudes of younger women to sex. talking to and being examined by doctors. symptoms. screening and testing. personal experiences. types of cancer. assisted fertility treatments. process of investigation at hospital. being given the news. men’s experience. being a woman after surgery. marital relations afterwards. 1970s feminist messages. need for radical surgery.'],SYX3,237,yeah,1,50_plus,yeah,1,0
18452,S0192,M,"['university', 'linguistics', 'timetabling', 'tuition fees', 'research', 'lecturers', 'language classes', 'food', 'cooking', 'vegetarianism', 'animal treatment', 'food preparation', 'studying', 'dinner', 'supermarkets', 'languages', 'lunch', 'food combinations', 'south korea', 'men and women in south korea', 'festivals', 'china', 'travel', 'computer games for sale', 'family', 'back gardens', 'flats.']",SB9K,842,yeah we could make some wedges that might be quite tasty mightn't it?,15,19_29,yeah we could make some wedges that might be quite tasty mightn't it?,0,1
37157,S0679,F,"['discussing the past day', 'wicken fen nature reserve', 'online banking', 'savings and interest', 'housing and issues', 'issues about dave’s front door and door keys', 'mapping genotypes', 'planning the next day', 'christmas cards', 'choosing and delivering a christmas present to friend', 'issues with my mobility rollator', 'changing battery in electric candle', 'christmas lists']",SLJ5,247,that's how we got up there,7,50_plus,that's how we got up there,1,0
17263,S0015,F,"['food', 'china', 'laptop']",S9ZP,428,"yeah <anon nameType=""m"" type=""name"" />'s dyslexic and and erm and <anon nameType=""m"" type=""name"" /> is <unclear /> run through the mail side of <unclear /> I don't know where it I mean I would think <anon nameType=""m"" type=""name"" /> is probably dyslexic as well I don't know don't really know and <anon nameType=""m"" type=""name"" />",45,50_plus,"yeah <anon nametype=""m"" type=""name"" />'s dyslexic and and erm and <anon nametype=""m"" type=""name"" /> is <unclear /> run through the mail side of <unclear /> i don't know where it i mean i would think <anon nametype=""m"" type=""name"" /> is probably dyslexic as well i don't know don't really know and <anon nametype=""m"" type=""name"" />",1,1
15632,S0269,M,['local politics - planning applications; arrangements to attend a forthcoming planning'],S9HC,246,he built these two,4,50_plus,he built these two,1,1
23293,S0281,M,"['recent news', 'personal situation']",SDJ9,189,yeah,1,50_plus,yeah,1,0
119,S0486,F,"['art course running at the time', 'plus old issues concerning old college.']",S29X,120,I I wasn't,4,50_plus,i i wasn't,1,1
46865,S0441,F,"['sport', 'food', 'friends', 'catch-up', 'ex-boyfriends', 'family', 'work', 'house']",SQ2W,208,oh,1,19_29,oh,0,0
44757,S0486,F,"['control systems', 'mg cars', 'work ethics', 'getting things done.']",SPM5,185,what sort of car is yours?,7,50_plus,what sort of car is yours?,1,1
37727,S0681,M,"['discussing the past day', 'wicken fen nature reserve', 'online banking', 'savings and interest', 'housing and issues', 'issues about dave’s front door and door keys', 'mapping genotypes', 'planning the next day', 'christmas cards', 'choosing and delivering a christmas present to friend', 'issues with my mobility rollator', 'changing battery in electric candle', 'christmas lists']",SLJ5,817,she's got <unclear />,4,50_plus,she's got <unclear />,1,0
