text_id,speaker_id,gender,topics,conv_id,turn,text,length,label,clean_text,age_cat
48824,S0281,M,['health issues'],SQS3,227,"yeah <vocal desc=""laugh"" />",1,50_plus,"yeah <vocal desc=""laugh"" />",1
41745,S0012,M,['no info'],SNCM,86,well it just depends how you cook it really,9,50_plus,well it just depends how you cook it really,1
15795,S0268,M,['local politics - planning applications; arrangements to attend a forthcoming planning'],S9HC,409,"mm <pause dur=""short"" /> so that's gonna be a interesting",9,50_plus,"mm <pause dur=""short"" /> so that's gonna be a interesting",1
7165,S0281,M,['bringing my daughter from abroad to live here'],S5ER,78,ah,1,50_plus,ah,1
12095,S0680,F,"['the great british sewing bee bbc tv programme', 'mum’s sewing', 'clothes mum made for sue in the 60s and 70s', '60s haircuts', 'car parking in central london']",S8SH,132,up to up to your bra strap which was quite erm daring,12,50_plus,up to up to your bra strap which was quite erm daring,1
52196,S0680,F,"['local authority trees outside anon’s house', 'leeds triathlon and disruption on 12 june', 'about selling things to a shop in harehills', 'leeds', 'other shops in leeds', 'bicycle', 'bags for life carrier bags local authority recycling and bin issues']",SRWD,281,"so I <trunc>s</trunc>I sort of said oh I said I want to wear it for sanding down <vocal desc=""laugh"" />",17,50_plus,"so i <trunc>s</trunc>i sort of said oh i said i want to wear it for sanding down <vocal desc=""laugh"" />",1
58750,S0426,M,"['home decorating', 'bathrooms', 'tradespeople', 'kitchens; talk about friends']",SWW8,198,that's good,3,50_plus,that's good,1
21224,S0426,M,['football; likeable teams; likeable sportsmen; cricket; students who went on to fame; tickets & affordability; holidays; ryanair & easyjet; university open days.'],SD8A,540,yeah er,2,50_plus,yeah er,1
5899,S0253,M,"['housework', 'advertising', 'television', 'smoking', 'car boot sales', 'nlp', 'mobile phones', 'online shopping', 'crime', 'dieting', 'food', 'dyslexia', 'journalism', 'anon’s job', 'plans for the week']",S4YQ,191,yeah people who don't smoke can always like smell it a mile off,14,19_29,yeah people who don't smoke can always like smell it a mile off,0
27414,S0013,F,['no info'],SF6K,330,mm,1,50_plus,mm,1
55997,S0041,F,"['food', 'identity', 'friends']",SV2V,679,"I think he should have <anon nameType=""f"" type=""name"" />'s job",8,19_29,"i think he should have <anon nametype=""f"" type=""name"" />'s job",0
17438,S0015,F,"['recent mail', 'job prospects']",SA9T,74,mm mm yeah,3,50_plus,mm mm yeah,1
40039,S0012,M,['no info'],SMF3,677,"every day <pause dur=""short"" /> and",3,50_plus,"every day <pause dur=""short"" /> and",1
10082,S0281,M,"['religion', 'international events', 'life', 'education.']",S7K2,17,therapy,1,50_plus,therapy,1
25952,S0557,F,"['future plans', 'relationships', 'trip to edinburgh/london', 'flooding in the lakes', 'christmas', 'present buying', 'family. ']",SEM7,1125,does she not get really bored though?,8,19_29,does she not get really bored though?,0
42561,S0585,F,"['). napping', 'music discussions', 'other friends', 'laughing at old pictures', 'arguing…', '']",SNXG,2316,no,1,19_29,no,0
56072,S0084,F,"['food', 'identity', 'friends']",SV2V,1003,"East angular <pause dur=""short"" /> that was because",5,19_29,"east angular <pause dur=""short"" /> that was because",0
23713,S0432,F,"['trip to lancaster', 'visit', 'visiting the coast', 'cockle disaster', 'fish and chips', 'visiting universities', 'masters', 'writing a dissertation', 'careers', 'home life', 'family', 'redundancy', '']",SDN3,66,I don't know yet how like how many of them she sells but I can't imagine it's a lot,22,19_29,i don't know yet how like how many of them she sells but i can't imagine it's a lot,0
23246,S0015,F,"['recent news', 'personal situation']",SDJ9,142,you queue up you go in and obviously they give you some sort of numbering system,16,50_plus,you queue up you go in and obviously they give you some sort of numbering system,1
40097,S0012,M,['no info'],SMF3,735,"but you see the two favourite boys was <pause dur=""short"" /> they were <anon nameType=""m"" type=""name"" /> <anon nameType=""m"" type=""name"" /> <pause dur=""short"" /> and that was <anon nameType=""m"" type=""name"" />'s team that was <anon nameType=""m"" type=""name"" />'s team and they would call out who they wanted on their side <pause dur=""short"" /> one at a time and of course there was about eight of us left <vocal desc=""laugh"" />",48,50_plus,"but you see the two favourite boys was <pause dur=""short"" /> they were <anon nametype=""m"" type=""name"" /> <anon nametype=""m"" type=""name"" /> <pause dur=""short"" /> and that was <anon nametype=""m"" type=""name"" />'s team that was <anon nametype=""m"" type=""name"" />'s team and they would call out who they wanted on their side <pause dur=""short"" /> one at a time and of course there was about eight of us left <vocal desc=""laugh"" />",1
192,S0642,M,"['art course running at the time', 'plus old issues concerning old college.']",S29X,193,"the problem with <anon type=""place"" /> they were generally more mature students as you recall",13,50_plus,"the problem with <anon type=""place"" /> they were generally more mature students as you recall",1
65047,S0013,F,['no info'],SZBV,68,where you left it wherever it is,7,50_plus,where you left it wherever it is,1
63711,S0282,F,['having and being treated for cancer. knowledge and terminology. attitudes of younger women to sex. talking to and being examined by doctors. symptoms. screening and testing. personal experiences. types of cancer. assisted fertility treatments. process of investigation at hospital. being given the news. men’s experience. being a woman after surgery. marital relations afterwards. 1970s feminist messages. need for radical surgery.'],SYX3,13,yeah,1,50_plus,yeah,1
14505,S0355,M,"['scottish referendum', 'job interview', 'colleague', 'my daughter', 'present personal situation.']",S9EP,310,then I look at a lot on the net about skin cancers because I am particularly vulnerable to them,19,50_plus,then i look at a lot on the net about skin cancers because i am particularly vulnerable to them,1
30347,S0486,F,"['designing a glass door', 'and some gardening concerns.  ']",SG97,123,and I was thinking of having the jetty going from the foreground to a vanishing point,16,50_plus,and i was thinking of having the jetty going from the foreground to a vanishing point,1
6439,S0426,M,['home decorating; academic research project funding; coffee; italy; water companies; hadron collider'],S55B,283,I don't even know they'd have one,9,50_plus,i don't even know they'd have one,1
51526,S0587,M,"['planning for a charity rally: visa application discussions', 'donations', 'planning', 'passport photos: printing/taking', 'putting ads on gumtree']",SRNC,955,okay shall I start it up?,7,19_29,okay shall i start it up?,0
54496,S0041,F,[],SU82,776,"yeah <pause dur=""short"" /> I'm so hungry",5,19_29,"yeah <pause dur=""short"" /> i'm so hungry",0
3605,S0208,F,"['sport', 'uni', 'work', 'bands', 'translation', 'scientific methods']",S3AV,265,it was the end of may,6,19_29,it was the end of may,0
7883,S0015,F,['bringing my daughter from abroad to live here'],S5ER,796,"<vocal desc=""laugh"" /> <pause dur=""short"" /> and then once all that is done if she says <trunc>an</trunc> say well if she says you know okay in which case you can have <anon nameType=""f"" type=""name"" /> <pause dur=""short"" /> to live with you you you say right okay well in which case erm we'll look at the paperwork when I come <pause dur=""short"" /> tell her you wanna take <anon nameType=""f"" type=""name"" /> on holiday",57,50_plus,"<vocal desc=""laugh"" /> <pause dur=""short"" /> and then once all that is done if she says <trunc>an</trunc> say well if she says you know okay in which case you can have <anon nametype=""f"" type=""name"" /> <pause dur=""short"" /> to live with you you you say right okay well in which case erm we'll look at the paperwork when i come <pause dur=""short"" /> tell her you wanna take <anon nametype=""f"" type=""name"" /> on holiday",1
63446,S0084,F,['the future'],SYTD,561,February maybe,2,19_29,february maybe,0
41030,S0202,F,"['friendship', 'paedophiles', 'guitars', 'bands', 'hobbies']",SMSW,327,so he knew then,4,19_29,so he knew then,0
18094,S0058,F,"['arrangements for the day', 'exercise', 'internet', 'family relationships']",SAT9,254,"yeah <pause dur=""short"" /> and unfortunately <anon type=""place"" /> Golf Club won't let us in at all <pause dur=""short"" /> I really did try and get us a free session but they weren't having it <pause dur=""short"" /> they weren't buying it",34,19_29,"yeah <pause dur=""short"" /> and unfortunately <anon type=""place"" /> golf club won't let us in at all <pause dur=""short"" /> i really did try and get us a free session but they weren't having it <pause dur=""short"" /> they weren't buying it",0
67257,S0428,F,"['babies', 'moving house', 'sharing clothes', 'siblings', 'learning languages']",SZYV,240,"yeah we call him like an orang-utan cos he's so cuddly like and if he's in the room he just has to be cuddling someone <vocal desc=""laugh"" /> so that's he's really sweet but sometimes I'm just like get off me <vocal desc=""laugh"" /> yeah",44,19_29,"yeah we call him like an orang-utan cos he's so cuddly like and if he's in the room he just has to be cuddling someone <vocal desc=""laugh"" /> so that's he's really sweet but sometimes i'm just like get off me <vocal desc=""laugh"" /> yeah",0
43154,S0282,F,"['advice about renovation projects for historic buildings', 'bidding for funds', 'workable business plans']",SNXL,561,you can't do it,5,50_plus,you can't do it,1
14803,S0355,M,"['scottish referendum', 'job interview', 'colleague', 'my daughter', 'present personal situation.']",S9EP,608,let them enjoy being American,5,50_plus,let them enjoy being american,1
46924,S0439,F,"['sport', 'food', 'friends', 'catch-up', 'ex-boyfriends', 'family', 'work', 'house']",SQ2W,439,yeah,1,19_29,yeah,0
1034,S0679,F,"['computers', 'work colleagues in computing', 'furniture', 'discuss tidying up a house']",S2CY,194,so it's getting on for bedtime,7,50_plus,so it's getting on for bedtime,1
3002,S0192,M,"['smoking cigarettes', 'moving apartments', 'future plans', 'university', 'family', 'inventory', 'music', 'extended family', 'marriage', 'living in south korea', 'friends', 'elt methodology', 'language', 'cooking', 'alcohol', 'making arrangements', 'driving', 'travelling.  ']",S38V,593,we'll just make,4,19_29,we'll just make,0
36302,S0086,M,"['friendships', 'exercise', 'work ']",SLDB,537,"ah thanks mate <pause dur=""short"" /> this website address is a bit weird <pause dur=""short"" /> c G U <pause dur=""short"" /> don't know what that is <pause dur=""short"" /> while we're young",23,19_29,"ah thanks mate <pause dur=""short"" /> this website address is a bit weird <pause dur=""short"" /> c g u <pause dur=""short"" /> don't know what that is <pause dur=""short"" /> while we're young",0
13339,S0192,M,"['linguistics recording', 'friends', 'pregnancy', 'reunions', 'colloquialisms', 'post', 'chores', 'money and budgets', 'salary', 'marriage', 'joint bank accounts', 'south korea', 'education', 'tv', 'shopping', 'weather', 'childbirth', 'children', 'future plans', 'living abroad', 'university', 'form filling', 'accent', 'spanish', 'cigarettes', 'cost of living', 'old jobs', '']",S97Z,1742,"it maybe is yeah <vocal desc=""laugh"" />",4,19_29,"it maybe is yeah <vocal desc=""laugh"" />",0
16817,S0282,F,"['a play and an actor', ""a 'who do you think you are' story"", 'family histories', ""women's careers"", 'previous generations', 'language use', 'young people', 'organising a dance', 'singing and composers', 'going to college']",S9X9,780,"I really can't I mean I I suppose that that I'm <pause dur=""short"" /> well like like you from a sort of privileged time because not many people got to go to university",32,50_plus,"i really can't i mean i i suppose that that i'm <pause dur=""short"" /> well like like you from a sort of privileged time because not many people got to go to university",1
